product_links,product_names,product_category,brand,ingredient,size,price,claims,image_path
https://www.beautypedia.com/products/skin-relief-shower-bath-oil/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,Skin Relief Shower & Bath Oil,Body Lotion,Aveeno,"Mineral Oil,  Avena Sativa (Oat) Kernel Flour,  Laureth 4,  Quaternium 18 Hectorite,  Benzyl Alcohol,  Benzaldehyde,  Silica",10.00 fl. oz.,8.99,"Use in the shower or bath every day to soothe itchy, dry skin. This unique Aveeno formula combines the moisture-retaining properties of mineral oil with skin-soothing natural oatmeal to moisturize your skin, leaving it feeling soft and smooth.",images/body_care/Skin-Relief-Shower-&-Bath-Oil_Aveeno.jpg
https://www.beautypedia.com/products/total-effects-7-in-1-anti-aging-body-lotion/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,Total Effects 7-in-1 Anti-Aging Body Lotion,Body Lotion,Olay,"Water,  Glycerin,  Niacinamide,  Petrolatum,  Isopropyl Isostearate,  Caprylic/Capric Triglyceride,  Glycine,  Alanine,  Proline,  Serine,  Threonine,  Arginine,  Lysine,  Glutamic Acid,  Dimethicone,  Cetyl Alcohol,  Stearyl Alcohol,  Behenyl Alcohol,  Panthenol,  Aluminum Starch Octenylsuccinate,  Polyethylene,  Sodium Acrylates Copolymer,  Tocopheryl Acetate,  Cetearyl Alcohol,  Benzyl Alcohol,  Cetearyl Glucoside,  Ethylparaben,  Dimethiconol,  Disodium EDTA,  Stearic Acid,  PEG-100 Stearate,  Sodium PCA,  Betaine,  Sorbitol,  Propylparaben,  Sodium Hydroxide,  Fragrance,  Methylparaben,  Yellow 10,  Red 33.",13.50 fl. oz.,7.49,"Get younger-looking skin after 1 use! New Olay Total Effects body lotion with VitaNiacin goes beyond long lasting moisturization to fight 7 signs of aging for visibly younger looking, even toned skin.",images/body_care/Total-Effects-7-in-1-Anti-Aging-Body-Lotion_Olay.jpg
https://www.beautypedia.com/products/skin-nourishing-deep-conditioning-lotion-for-dry-rough-skin/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,"Skin Nourishing Deep-Conditioning Lotion for Dry, Rough Skin",Body Lotion,Curel,"Water,  Glycerin,  Distearyldimonium Chloride,  Petrolatum,  Isopropyl Palmitate,  Cetyl Alcohol,  Cetyl-PG Hydroxyethyl Palmitamide,  Eucalyptus Globulus Leaf Extract,  Butyrospermum Parkii (Shea Butter),  Vanilla Planifolia Fruit Extract,  Honey,  Propylene Glycol,  Butylene Glycol,  Dipropylene Glycol,  PEG-40 Hydrogenated Castor Oil,  Dimethicone,  Fragrance,  Sodium Chloride,  Methylparaben,  Propylparaben,  Ethoxydiglycol,  Caramel.",13.00 fl. oz.,8.49,"With shea butter, honey, and vanilla extracts, this specially formulated, non-greasy lotion intensely moisturizes and deeply conditions to smooth away dry, rough skin.","images/body_care/Skin-Nourishing-Deep-Conditioning-Lotion-for-Dry,-Rough-Skin_Curel.jpg"
https://www.beautypedia.com/products/borage-dry-skin-therapy-foot-cream-fragrance-free/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,Borage Dry Skin Therapy Foot Cream Fragrance Free,Body Lotion,ShiKai,"Aloe Vera (Aloe Barbadensis) Gel,  Water,  Safflower Seed Oil,  Glyceryl Stearate,  Glycerine,  Jojoba Seed Oil,  Borage (Borago Officinalis) Seed Oil,  Cetearyl Alcohol,  Tocopherol Acetate,  Dimethicone,  Shea Butter,  Sodium Ascorbyl Phosphate,  Phenoxyethanol,  L-Ergothioneine,  Ethylhexylglycerin",4.20 fl. oz.,11.50,"Helps dry, cracked feet and heels; stops itchy feet; relieves the symptoms of chronic dry skin.",images/body_care/Borage-Dry-Skin-Therapy-Foot-Cream-Fragrance-Free_ShiKai.jpg
https://www.beautypedia.com/products/aloe-body-butter/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,Aloe Body Butter,Body Lotion,The Body Shop,"Aloe Barbadensis Gel,  Butyrospermum Parkii (Shea Butter),  Glycerin,  Glycine Soja (Soybean) Oil,  Cyclopentasiloxane,  Cetearyl Alcohol,  Glyceryl Stearate,  PEG-100 Stearate,  Ethylhexyl Palmitate,  Theobroma Cacao (Cocoa) Seed Butter,  Orbignya Oleifera (Babassu) Seed Oil,  Dimethicone,  Caprylyl Glycol,  Lanolin Alcohol,  Bertholletia Excelsa (Brazil) Nut Oil,  Xanthan Gum,  Disodium EDTA,  Tocopherol,  Water",6.80 fl. oz.,20.00,"Soothe, comfort and moisturize sensitive skin with a luxuriously creamy body moisturizer.",images/body_care/Aloe-Body-Butter_The-Body-Shop.jpg
https://www.beautypedia.com/products/gold-camellia-beauty-oil/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,GOLD Camellia Beauty Oil,Body Lotion,Tatcha,"Caprylic/Capric Triglyceride,  Camellia Japonica Seed Oil,  Isostearyl Isostearate,  Squalane (Olive Origin),  Dicaprylyl Ether,  Propanediol Dicaprylate/Caprate,  Fragrance (Natural),  Stearyl Glycyrrhetinate (Licorice Extract),  Camellia Sinensis (Green Tea) Leaf Extract,  Gold,  Oryza Sativa (Rice) Germ Oil,  Oryzanol (Rice Bran Oil Extract),  Phytosteryl Macadamiate (Macadamia),  Inositol (Rice Extract),  Algae Extract,  Water,  Tocopherol,  Glycerin,  Polyglyceryl-10 Pentaisostearate,  Dimer Dilinoleyl Dimer Dilinoleate,  Alcohol.",1.01 fl. oz.,95.00,"A light and rich beauty oil for face, hair and body. Infused Licorice Root Extract gently calms skin, while young Bamboo and Green Tea fragrances offer transport to a Kyoto countryside.",images/body_care/GOLD-Camellia-Beauty-Oil_Tatcha.jpg
https://www.beautypedia.com/products/creme-de-corps-light-weight-body-lotion/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,Creme de Corps Light-Weight Body Lotion,Body Lotion,Kiehl's,"Water,  Glycerin,  Olea Europaea (Olive) Fruit Oil,  Dimethicone,  Propylene Glycol,  Triethanolamine,  Isopropyl Palmitate,  Stearic Acid,  Paraffinum Liquidum (Mineral Oil),  Cetyl Alcohol,  Phenoxyethanol,  Paraffin,  Sodium Lauroyl Oat Amino Acids,  Carbomer,  Glyceryl Stearate,  Methylparaben,  Dimethiconol,  Sodium Dehydroacetate,  Propylparaben,  Simmondsia Chinensis (Jojoba) Butter,  Xanthan Gum,  Sesamum Indicum (Sesame) Seed Oil,  Squalane,  Glycine Soja (Soybean) Oil,  Prunus Amygdalus Dulcis (Sweet Almond) Oil,  Prunus Armeniaca (Apricot) Kernel Oil,  Tocopherol,  Persea Gratissima (Avocado) Oil,  Butylparaben,  Ethylparaben,  Isobutylparaben",8.40 fl. oz.,25.00,"This light-weight body lotion, a lighter version of our classic Creme de Corps body cream, moisturizes skin and leaves it soft and smooth all day long. Ideal for normal or dry skin and is formulated with unique, skin-soothing ingredients derived from nature - Jojoba Butter, Olive Fruit Oil, and Sweet Almond Oil. The formula helps protect against damaging free radicals and further helps skin to maintain its natural moisture balance and prevents moisture loss. Absorbs quickly and instantly soothes and conditions skin for a lovely, silky feel with dress-and-go convenience.",images/body_care/Creme-de-Corps-Light-Weight-Body-Lotion_Kiehl's.jpg
https://www.beautypedia.com/products/creme-extreme/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,Creme Extreme,Body Lotion,Skinn by Dimitri James,"Vanilla Planifolia Fruit Water,  Carthamus Tinctorius (Safflower) Seed Oil,  Helianthus Annuus (Sunflower) Seed Oil,  Glycereth-26,  Stearyl Alcohol,  Oleth-20,  Isopentyldiol,  Cetyl Alcohol,  Dimethicone,  Phenyl Trimethicone,  Canola Oil,  Myrica Cerifera (Bayberry) Fruit Wax,  Palmitoyl Pentapeptide (Matrixyl),  Euterpe Oleracea (Aai),  Lycium Barbarum (Goji Berry) Fruit Extract,  Xanthan Gum,  Butyrospermum Parkii (Shea) Butter,  Mangifera Indica (Mango) Seed Butter,  Persea Gratissima (Avocado) Oil,  Theobroma Cacao (Cocoa) Seed Butter,  Bassia Latifolia (Mowrah) Seed Butter,  Prunus Amygdalus Dulcis (Sweet Almond) Oil,  Pistacia Vera (Pistachio) Seed Oil,  Macadamia Ternifolia (Macadamia) Seed Oil,  Glyceryl Stearate,  PEG-100 Stearate,  Cannabis Sativa (Hemp) Seed Oil,  Olea Europaea (Olive) Fruit Oil,  Aloe Barbadensis Leaf Extract,  Sodium Polyacrylate,  Chlorphenesin,  Vanilla Planifolia Fruit Oil",6.50 fl. oz.,20.00,"An extra rich all-over body lotion is specifically formulated to drench your skin with the softening and hydrating benefits of 12 exotic butters with a non-greasy feel. In addition, your skin will look and feel firmer, smoother and younger with the added benefits of the same peptides used in costly anti-wrinkle creams. Coupled with the extra benefits of anti-oxidants including Aai, and Goji Berries, your skin will be pampered, protected and ready to face even the most dehydrating environments.",images/body_care/Creme-Extreme_Skinn-by-Dimitri-James.jpg
https://www.beautypedia.com/products/active-deadsea-minerals-deadsea-plants-caressing-body-sorbet/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,Active Deadsea Minerals Deadsea Plants Caressing Body Sorbet,Body Lotion,Ahava,"Mineral Spring Water,  Hexyldecyl Laurate,  Cyclomethicone,  Behentrimonium Methosulfate,  Cetearyl Alcohol,  Aluminum Starch Octenylsuccinate,  Propanediol (Corn derived Glycol),  Alanine,  Creatine,  Glycerin,  Glycine,  Magnesium Aspartate,  Saccharide Hydrolysate,  Urea,  Aloe Barbadensis Leaf Juice,  Glyceryl Stearate,  PEG-100 Stearate,  Hamamelis Virginiana (Witch Hazel) Flower Water,  Phenoxyethanol,  Ethylhexylglycerin,  Maris Sal (Dead Sea Water),  Panthenol (Pro Vitamin B5),  Fragrance,  Menthyl Lactate,  Allantoin,  Bisabolol,  Lactic Acid,  BHA,  Tocopherol (Vitamin E),  Orange 4,  Butylphenyl Methylpropional,  Citral,  Citronellol,  Coumarin,  Hydroxycitronellal,  Limonene,  Linalool",12.30 fl. oz.,26.00,"When my skin needs an extra boost of hydration, I spread on this exceptionally pampering moisturizer with its exotic mandarin and cedar oil scent. Its rich in Dead Sea minerals, soothing aloe and chamomile, and vitamins for fighting free radicals.",images/body_care/Active-Deadsea-Minerals-Deadsea-Plants-Caressing-Body-Sorbet_Ahava.jpg
https://www.beautypedia.com/products/natural-glow-revitalizing-daily-moisturizer-fair-to-medium/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,Natural Glow Revitalizing Daily Moisturizer Fair to Medium,Body Lotion,Jergens,"Water,  Glycerin,  Cetearyl Alcohol,  Dihydroxyacetone,  Mineral Oil,  Ceteareth-20,  Petrolatum,  Ethylhexyl Isononanoate,  Tocopherol,  Persea Gratissima (Avocado) Oil,  Simmondsia Chinensis (Jojoba) Seed Oil,  Calendula Officinalis Flower Extract,  Olea Europaea (Olive) Fruit Oil,  Avena Sativa (Oat) Kernel Extract,  Octyldodecyl Myristate,  Stearic Acid,  Acrylates/C10-30 Alkyl Acrylate Crosspolymer,  Dimethicone,  BHT,  Citric Acid,  Sodium Hydroxide,  DMDM Hydantoin,  Methylparaben,  Propylparaben,  Fragrance,  Erythrulose,  Caramel,  Titanium Dioxide,  Mica",7.50 fl. oz.,8.79,"Jergens natural glow Revitalizing Daily Moisturizer delivers fabulous, natural-looking color that lasts twice as long as the leading sunless tanner lotion.",images/body_care/Natural-Glow-Revitalizing-Daily-Moisturizer-Fair-to-Medium_Jergens.jpg
https://www.beautypedia.com/products/daily-moisture-dry-skin-moisturizer/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,Daily Moisture Dry Skin Moisturizer,Body Lotion,Jergens,"Water,  Glycerin,  Cetearyl Alcohol,  Stearic Acid,  Cetyl Esters,  Glyceryl Dilaurate,  Dimethicone,  Mineral Oil,  C12-15 Alkyl Benzoate,  Fragrance,  Ceteareth-20,  DMDM Hydantoin,  Methylparaben,  Arginine,  Propylparaben,  Carbomer,  Isopropyl Myristate,  Sodium Hydroxide,  Ananas Sativus (Pineapple) Fruit Juice,  Citrus Medica Limonum (Lemon) Juice,  Citrus Grandis (Grapefruit) Juice,  Hydrolyzed Silk.",21.00 fl. oz.,6.49,"Enriched with Moisturizing Silk Proteins, this formula leaves dry skin looking and feeling silky and smooth all day long.",images/body_care/Daily-Moisture-Dry-Skin-Moisturizer_Jergens.jpg
https://www.beautypedia.com/products/rejuvenating-foot-balm/?archive_search=%2Fbody-care%2Fbody-lotion-and-cream-reviews%2F%3Fsize%3D96%26body-care_group%5B0%5D%3Dbody-lotion-and-cream-reviews ,Rejuvenating Foot Balm,Body Lotion,KORA Organics,"Aloe Barbardensis (Aloe Vera) Leaf Juice,  Lavandula Angustifolia (Lavender),  Camellia Sinensis (Green Tea),  Rosa Centifolia (Rose Petals),  Hibiscus Sabdariffa (Hibiscus) Extract,  Olivoyl Hydrolyzed Wheat Protein,  Cetearyl Alcohol,  Glyceryl Oleate,  Glyceryl Stearate,  Glycerin,  Cocos Nucifera (Coconut) Oil,  Helianthus Annuus (Sunflower) Oil,  Macadamia Integrifolia (Macadamia) Seed Oil,  Morinda Citrifolia (Noni Fruit) Extract,  Trehalose,  Benzyl Alcohol,  Xanthan Gum,  Persea Gratissima (Avocado) Oil,  D-Alpha Tocopheryl Acetate (Soybean Derived Natural Vitamin E),  Mentha Piperita (Peppermint) Oil,  Ascorbyl Palmitate (Vitamin C),  Citrus Sinensis (Orange) Oil,  Lecithin,  Dehydroacetic Acid,  Citrus Aurantium Ssp. Bergamia (Bergamot) Oil,  Sodium Chloride (Macrobiotic Sea Salt),  Lactic Acid,  Potassium Hydroxide,  Aqua (Water),  Limonene,  Linalool.",3.04 fl. oz.,34.95,"KORA Organics Rejuvenating Foot Balm contains refreshing Essential Oils combined to soothe, cool and enliven tired, aching feet and heels. KORA Organics soothing foot balm moisturises and rejuvenates dry dead skin cells while the combination of Essential Oils leave the feet feeling refreshed and renewed. KORA Organics foot balm is non-greasy and conditioning and is a must for sore, aching and tired feet.",images/body_care/Rejuvenating-Foot-Balm_KORA-Organics.jpg
